,product_number,product name,product link
105,26965411,Tom's of Maine Silly Strawberry Fluoride-Free Toothpaste 4.2 oz Paste,https://www.walmart.com/ip/Tom-s-of-Maine-Silly-Strawberry-Fluoride-Free-Toothpaste-4-2-oz-Paste/26965411
106,135816811,"AIM Cavity Protection Toothpaste, Ultra Mint Gel, 5.5 oz.",https://www.walmart.com/ip/AIM-Cavity-Protection-Toothpaste-Ultra-Mint-Gel-5-5-oz/135816811
107,10321237,"Crest Kid's Cavity Protection Toothpaste featuring Disney Princess, Bubblegum, 4.2 oz, Ages 3+",https://www.walmart.com/ip/Crest-Kid-s-Cavity-Protection-Toothpaste-featuring-Disney-Princess-Bubblegum-4-2-oz-Ages-3/10321237
108,250428988,"Crest Gum Detoxify Gentle Whitening Toothpaste, 4.1 oz",https://www.walmart.com/ip/Crest-Gum-Detoxify-Gentle-Whitening-Toothpaste-4-1-oz/250428988
109,618514971,"Crest 3D White, Whitening Toothpaste Arctic Fresh, 4.1 oz, Pack of 2",https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Arctic-Fresh-4-1-oz-Pack-of-2/618514971
110,10321543,Aquafresh Extreme Clean Whitening Action Mint Blast Fluoride Toothpaste 5.6 oz. Box,https://www.walmart.com/ip/Aquafresh-Extreme-Clean-Whitening-Action-Mint-Blast-Fluoride-Toothpaste-5-6-oz-Box/10321543
111,10316819,Sensodyne Pronamel Toothpaste 4 oz,https://www.walmart.com/ip/Sensodyne-Pronamel-Toothpaste-4-oz/10316819
112,196813554,Crest Pro-Health Advanced Sensitive & Enamel Shield Toothpaste 5.1oz,https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Sensitive-Enamel-Shield-Toothpaste-5-1oz/196813554
113,45098523,"Colgate Kids Toothpaste with Anticavity Fluoride, Minions, 4.6 ounces",https://www.walmart.com/ip/Colgate-Kids-Toothpaste-with-Anticavity-Fluoride-Minions-4-6-ounces/45098523
114,895353,Aquafresh Maximum Strength* Sensitive Smooth Mint Toothpaste 5.6 oz. Box,https://www.walmart.com/ip/Aquafresh-Maximum-Strength-Sensitive-Smooth-Mint-Toothpaste-5-6-oz-Box/895353
115,49081522,Colgate Optic White High Impact White Whitening Toothpaste - 3 ounce,https://www.walmart.com/ip/Colgate-Optic-White-High-Impact-White-Whitening-Toothpaste-3-ounce/49081522
116,36073552,"Colgate My First Baby and Toddler Toothpaste, Fluoride Free, 1.75 ounces",https://www.walmart.com/ip/Colgate-My-First-Baby-and-Toddler-Toothpaste-Fluoride-Free-1-75-ounces/36073552
117,151528591,"Colgate Kids Toothpaste with Anticavity Fluoride, Trolls™, 4.6 ounces",https://www.walmart.com/ip/Colgate-Kids-Toothpaste-with-Anticavity-Fluoride-Trolls-4-6-ounces/151528591
118,246337796,"Crest Kid's Anticavity Cavity Protection Fluoride Toothpaste, Strawberry Rush, 4.2 oz",https://www.walmart.com/ip/Crest-Kid-s-Anticavity-Cavity-Protection-Fluoride-Toothpaste-Strawberry-Rush-4-2-oz/246337796
119,49463634,"Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 3.5 oz",https://www.walmart.com/ip/Crest-3D-White-Arctic-Fresh-Whitening-Toothpaste-Icy-Cool-Mint-3-5-oz/49463634
120,415627932,"Colgate Total Toothpaste, Clean Mint, 4.8 oz. - Paste",https://www.walmart.com/ip/Colgate-Total-Toothpaste-Clean-Mint-4-8-oz-Paste/415627932
121,20657311,"Colgate Kids Toothpaste Cavity Protection, Bubble Fruit, 2.7 Ounces",https://www.walmart.com/ip/Colgate-Kids-Toothpaste-Cavity-Protection-Bubble-Fruit-2-7-Ounces/20657311
122,633172740,"Colgate Total Whitening Toothpaste Gel, 4.8 oz.",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-Gel-4-8-oz/633172740
123,434547555,"Ultra Brite Advanced Whitening Toothpaste, Clean Mint - 6 ounce",https://www.walmart.com/ip/Ultra-Brite-Advanced-Whitening-Toothpaste-Clean-Mint-6-ounce/434547555
124,283597388,"Burt's Bees Kids Toothpaste, Fluoride Free, Fruit Fusion, 4.2 oz",https://www.walmart.com/ip/Burt-s-Bees-Kids-Toothpaste-Fluoride-Free-Fruit-Fusion-4-2-oz/283597388
125,905772405,"Burt's Bees Kids Toothpaste with Fluoride, Fruit Fusion, 4.2 oz",https://www.walmart.com/ip/Burt-s-Bees-Kids-Toothpaste-with-Fluoride-Fruit-Fusion-4-2-oz/905772405
126,49714963,"Colgate Triple Action Fluoride Toothpaste Original Mint, 6.0 Oz",https://www.walmart.com/ip/Colgate-Triple-Action-Fluoride-Toothpaste-Original-Mint-6-0-Oz/49714963
127,391004320,"Crest Kid's Toothpaste with Fluoride and Cavity Protection, Bubblegum Rush, 4.2 oz",https://www.walmart.com/ip/Crest-Kid-s-Toothpaste-with-Fluoride-and-Cavity-Protection-Bubblegum-Rush-4-2-oz/391004320
128,49463631,"Crest 3D White Whitening Toothpaste, Radiant Mint, 3.5 oz",https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Radiant-Mint-3-5-oz/49463631
129,529826900,"Hello Activated Charcoal Fluoride Free Whitening Toothpaste, Vegan & SLS Free, 4.0oz",https://www.walmart.com/ip/Hello-Activated-Charcoal-Fluoride-Free-Whitening-Toothpaste-Vegan-SLS-Free-4-0oz/529826900
130,689397126,Colgate MaxFresh KnockOut Toothpaste Mint Fusion - 6.0 Ounce (3 Pack),https://www.walmart.com/ip/Colgate-MaxFresh-KnockOut-Toothpaste-Mint-Fusion-6-0-Ounce-3-Pack/689397126
131,881603334,"Colgate Total Toothpaste, Fresh Mint Stripe Gel, 4.8 oz.",https://www.walmart.com/ip/Colgate-Total-Toothpaste-Fresh-Mint-Stripe-Gel-4-8-oz/881603334
132,231730593,"Hello Naturally Whitening Fluoride Toothpaste, Farm Grown Mint With Tea Tree Oil & Coconut Oil, Vegan & SLS Free, 4.7oz",https://www.walmart.com/ip/Hello-Naturally-Whitening-Fluoride-Toothpaste-Farm-Grown-Mint-With-Tea-Tree-Oil-Coconut-Oil-Vegan-SLS-Free-4-7oz/231730593
133,959192244,"Crest Gum Detoxify Deep Clean Toothpaste, 4.1 oz (Pack of 2)",https://www.walmart.com/ip/Crest-Gum-Detoxify-Deep-Clean-Toothpaste-4-1-oz-Pack-of-2/959192244
134,128228395,"Colgate Baking Soda and Peroxide Whitening Toothpaste, Brisk Mint - 6 Ounce",https://www.walmart.com/ip/Colgate-Baking-Soda-and-Peroxide-Whitening-Toothpaste-Brisk-Mint-6-Ounce/128228395
135,10402656,"Ultra Brite Baking Soda and Peroxide Whitening Toothpaste, Clean Mint - 6 oz",https://www.walmart.com/ip/Ultra-Brite-Baking-Soda-and-Peroxide-Whitening-Toothpaste-Clean-Mint-6-oz/10402656
136,267980256,"Crest 3D White, Whitening Toothpaste Arctic Fresh, 4.1 oz, Pack of 3",https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Arctic-Fresh-4-1-oz-Pack-of-3/267980256
137,611870390,"Colgate Total Whitening Toothpaste, Advanced Fresh + Whitening Gel, 5.1 oz. 2-pack",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-Advanced-Fresh-Whitening-Gel-5-1-oz-2-pack/611870390
138,200107110,Colgate Optic White High Impact White Whitening Toothpaste - 3 ounce (2 pack),https://www.walmart.com/ip/Colgate-Optic-White-High-Impact-White-Whitening-Toothpaste-3-ounce-2-pack/200107110
139,549076728,"Crest Gum & Enamel Repair Toothpaste, Advanced Whitening, 4.1oz",https://www.walmart.com/ip/Crest-Gum-Enamel-Repair-Toothpaste-Advanced-Whitening-4-1oz/549076728
140,35764256,"Colgate Optic White Whitening Toothpaste, Icy Fresh - 3.5 ounce",https://www.walmart.com/ip/Colgate-Optic-White-Whitening-Toothpaste-Icy-Fresh-3-5-ounce/35764256
141,594023750,"Crest + Deep Clean Complete Whitening Toothpaste, Effervescent Mint, 5.4 oz, Pack of 2",https://www.walmart.com/ip/Crest-Deep-Clean-Complete-Whitening-Toothpaste-Effervescent-Mint-5-4-oz-Pack-of-2/594023750
142,852711120,"Colgate Optic White Whitening Toothpaste, Icy Fresh - 5.0 Ounce (2 Pack)",https://www.walmart.com/ip/Colgate-Optic-White-Whitening-Toothpaste-Icy-Fresh-5-0-Ounce-2-Pack/852711120
143,318769264,"Crest Gum & Enamel Repair Toothpaste, Intensive Clean, 4.1oz",https://www.walmart.com/ip/Crest-Gum-Enamel-Repair-Toothpaste-Intensive-Clean-4-1oz/318769264
144,183868527,"Crest 3D White Whitening Therapy Enamel Care Fluoride Toothpaste, 4.1 oz",https://www.walmart.com/ip/Crest-3D-White-Whitening-Therapy-Enamel-Care-Fluoride-Toothpaste-4-1-oz/183868527
145,724146429,"Colgate Maxiumum Cavity Protection Kids Toothpaste Pump, Batman, 4.4 ounces",https://www.walmart.com/ip/Colgate-Maxiumum-Cavity-Protection-Kids-Toothpaste-Pump-Batman-4-4-ounces/724146429
146,715478462,"Crest Pro-Health Advanced Deep Clean Mint Toothpaste, 5.1 oz, Pack of 2",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Deep-Clean-Mint-Toothpaste-5-1-oz-Pack-of-2/715478462
147,45103551,"Crest 3D White Brilliance + Whitening Two-step Toothpaste, 4.0 oz and 2.3 oz",https://www.walmart.com/ip/Crest-3D-White-Brilliance-Whitening-Two-step-Toothpaste-4-0-oz-and-2-3-oz/45103551
148,784892394,"Colgate Total Whitening Toothpaste, 4.8 oz. 3-pack",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-4-8-oz-3-pack/784892394
149,55322901,"Colgate Optic White Travel Size Whitening Toothpaste, Sparkling Mint - 1.7 oz",https://www.walmart.com/ip/Colgate-Optic-White-Travel-Size-Whitening-Toothpaste-Sparkling-Mint-1-7-oz/55322901
150,461865283,"Sensodyne Pronamel Mint Essence Fluoride Toothpaste to Strengthen and Protect Enamel, 4 ounces Twinpack",https://www.walmart.com/ip/Sensodyne-Pronamel-Mint-Essence-Fluoride-Toothpaste-to-Strengthen-and-Protect-Enamel-4-ounces-Twinpack/461865283
151,913848860,"Burt's Bees Toothpaste, Fluoride Free, Purely White, Zen Peppermint, 4.7 oz",https://www.walmart.com/ip/Burt-s-Bees-Toothpaste-Fluoride-Free-Purely-White-Zen-Peppermint-4-7-oz/913848860
152,791833595,"Colgate Total Whitening Toothpaste, Advanced Fresh + Whitening Gel, 5.1 oz.",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-Advanced-Fresh-Whitening-Gel-5-1-oz/791833595
153,178605039,"Sensodyne Pronamel Strong & Bright Extra Fresh Fluoride Toothpaste to Strengthen and Protect Enamel, 3 ounce",https://www.walmart.com/ip/Sensodyne-Pronamel-Strong-Bright-Extra-Fresh-Fluoride-Toothpaste-to-Strengthen-and-Protect-Enamel-3-ounce/178605039
154,26968875,"Cavity Zapper Fluoride Toothpaste, Not Yucky Grape, 5 Oz Tube",https://www.walmart.com/ip/Cavity-Zapper-Fluoride-Toothpaste-Not-Yucky-Grape-5-Oz-Tube/26968875
155,633442710,"Crest 3D White Stain Eraser, Whitening Toothpaste Icy Clean Mint, 3.5 oz, Pack of 2",https://www.walmart.com/ip/Crest-3D-White-Stain-Eraser-Whitening-Toothpaste-Icy-Clean-Mint-3-5-oz-Pack-of-2/633442710
156,281243942,"Colgate Essentials Charcoal Teeth Whitening Toothpaste, 4.6 oz (2 Pack)",https://www.walmart.com/ip/Colgate-Essentials-Charcoal-Teeth-Whitening-Toothpaste-4-6-oz-2-Pack/281243942
157,15754345,"Sensodyne Pronamel Gentle Whitening Fluoride Toothpaste to Strengthen and Protect Enamel, 0.8 ounces Trial Size",https://www.walmart.com/ip/Sensodyne-Pronamel-Gentle-Whitening-Fluoride-Toothpaste-to-Strengthen-and-Protect-Enamel-0-8-ounces-Trial-Size/15754345
158,438390992,"Crest 3D White Brilliance Vibrant Peppermint Toothpaste, 4.1 oz, Pack of 3",https://www.walmart.com/ip/Crest-3D-White-Brilliance-Vibrant-Peppermint-Toothpaste-4-1-oz-Pack-of-3/438390992
159,49714960,"Colgate Sparkling White Whitening Toothpaste, Cinnamint - 6.0 Ounce",https://www.walmart.com/ip/Colgate-Sparkling-White-Whitening-Toothpaste-Cinnamint-6-0-Ounce/49714960
160,49081526,"Colgate Baking Soda and Peroxide Whitening Toothpaste, Brisk Mint - 8 Ounce (3 Pack)",https://www.walmart.com/ip/Colgate-Baking-Soda-and-Peroxide-Whitening-Toothpaste-Brisk-Mint-8-Ounce-3-Pack/49081526
161,919200499,Colgate 2-in-1 Whitening With Stain Lifters Toothpaste 4.60 Oz,https://www.walmart.com/ip/Colgate-2-in-1-Whitening-With-Stain-Lifters-Toothpaste-4-60-Oz/919200499
162,957605400,"Crest 3D White Brilliance Blast Whitening Toothpaste, Energizing Mint, 4.1 oz",https://www.walmart.com/ip/Crest-3D-White-Brilliance-Blast-Whitening-Toothpaste-Energizing-Mint-4-1-oz/957605400
163,35764257,"Colgate Optic White Whitening Toothpaste, Sparkling White - 3.5 ounce (2 pack)",https://www.walmart.com/ip/Colgate-Optic-White-Whitening-Toothpaste-Sparkling-White-3-5-ounce-2-pack/35764257
164,147235639,"Crest Pro-Health Advanced Gum Protection Toothpaste, 3.5 oz, Pack of 2",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Gum-Protection-Toothpaste-3-5-oz-Pack-of-2/147235639
165,19407650,"Orajel Daniel Tigers Neighborhood Fluoride-Free Training Toothpaste & Toothbrush Combo Pack, Fruity Stripes, 1.0oz",https://www.walmart.com/ip/Orajel-Daniel-Tiger-s-Neighborhood-Fluoride-Free-Training-Toothpaste-Toothbrush-Combo-Pack-Fruity-Stripes-1-0oz/19407650
166,183243777,"Colgate Total Whitening Toothpaste Gel, 4.8 oz. 2-pack",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-Gel-4-8-oz-2-pack/183243777
167,120895154,Biotne Gentle Formula Gentle Mint Toothpaste 4.3 Oz Box,https://www.walmart.com/ip/Biot-ne-Gentle-Formula-Gentle-Mint-Toothpaste-4-3-Oz-Box/120895154
168,845641496,"Crest Pro-Health Advanced Deep Clean Mint Toothpaste, 5.1 oz, Pack of 3",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Deep-Clean-Mint-Toothpaste-5-1-oz-Pack-of-3/845641496
169,100418089,Colgate Optic White Radiant Whitening Toothpaste - 3 ounce,https://www.walmart.com/ip/Colgate-Optic-White-Radiant-Whitening-Toothpaste-3-ounce/100418089
170,23814510,"Sensodyne Repair & Protect Fluoride Toothpaste for Sensitive Teeth, 3.4 ounces",https://www.walmart.com/ip/Sensodyne-Repair-Protect-Fluoride-Toothpaste-for-Sensitive-Teeth-3-4-ounces/23814510
171,49913307,"Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 4.8 oz (Pack of 2)",https://www.walmart.com/ip/Crest-3D-White-Arctic-Fresh-Whitening-Toothpaste-Icy-Cool-Mint-4-8-oz-Pack-of-2/49913307
172,146656230,"Crest Pro-Health Advanced Deep Clean Mint Toothpaste, 3.5 oz",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Deep-Clean-Mint-Toothpaste-3-5-oz/146656230
173,212386629,"Colgate Total Whitening Toothpaste Gel, 4.8 oz. 3-pack",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-Gel-4-8-oz-3-pack/212386629
174,748296080,"(4 pack) Arm & Hammer Advance White Extreme Whitening Baking Soda and Peroxide Toothpaste, 6 Oz",https://www.walmart.com/ip/4-pack-Arm-Hammer-Advance-White-Extreme-Whitening-Baking-Soda-and-Peroxide-Toothpaste-6-Oz/748296080
175,690170074,"Crest Pro-Health with a Touch of Scope Whitening Toothpaste, 4.6 oz, Pack of 2",https://www.walmart.com/ip/Crest-Pro-Health-with-a-Touch-of-Scope-Whitening-Toothpaste-4-6-oz-Pack-of-2/690170074
176,19407649,"Orajel My Little Pony Fluoride-Free Training Toothpaste & Toothbrush Combo Pack, Pinkie Fruity, 1 oz.",https://www.walmart.com/ip/Orajel-My-Little-Pony-Fluoride-Free-Training-Toothpaste-Toothbrush-Combo-Pack-Pinkie-Fruity-1-oz/19407649
177,829275289,"Crest + Scope Complete Whitening Toothpaste, Cool Peppermint, 5.4 oz",https://www.walmart.com/ip/Crest-Scope-Complete-Whitening-Toothpaste-Cool-Peppermint-5-4-oz/829275289
178,122568506,"Crest Pro-Health Advanced Whitening Power Toothpaste, 5.1 oz",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Whitening-Power-Toothpaste-5-1-oz/122568506
179,954265656,"Crest 3D White, Whitening Toothpaste Stain Shield, 4.1 oz",https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Stain-Shield-4-1-oz/954265656
180,16940660,"TheraBreath Dentist Recommended Fresh Breath Toothpaste, 4 oz",https://www.walmart.com/ip/TheraBreath-Dentist-Recommended-Fresh-Breath-Toothpaste-4-oz/16940660
181,625222084,"Crest Tartar Protection Toothpaste, Whitening Cool Mint, 5.7 oz",https://www.walmart.com/ip/Crest-Tartar-Protection-Toothpaste-Whitening-Cool-Mint-5-7-oz/625222084
182,16564840,"Colgate Max Clean with Whitening Foaming Toothpaste, Effervescent Mint - 6 oz",https://www.walmart.com/ip/Colgate-Max-Clean-with-Whitening-Foaming-Toothpaste-Effervescent-Mint-6-oz/16564840
183,115798980,"Sensodyne Pronamel Strong & Bright Mint Fluoride Toothpaste to Strengthen and Protect Enamel, 3 ounce",https://www.walmart.com/ip/Sensodyne-Pronamel-Strong-Bright-Mint-Fluoride-Toothpaste-to-Strengthen-and-Protect-Enamel-3-ounce/115798980
184,700896516,"Colgate Total Whitening Gel Toothpaste, 4.8oz 4pk",https://www.walmart.com/ip/Colgate-Total-Whitening-Gel-Toothpaste-4-8oz-4pk/700896516
185,129459877,"Rembrandt Deeply White + Peroxide Whitening Toothpaste, Fresh Mint Flavor, 2.6-Ounce (2 Pack)",https://www.walmart.com/ip/Rembrandt-Deeply-White-Peroxide-Whitening-Toothpaste-Fresh-Mint-Flavor-2-6-Ounce-2-Pack/129459877
186,107761146,"Colgate Maximum Cavity Protection Kids Toothpaste Pump, Wonder Woman, 4.4 ounces",https://www.walmart.com/ip/Colgate-Maximum-Cavity-Protection-Kids-Toothpaste-Pump-Wonder-Woman-4-4-ounces/107761146
187,303741573,"(2 pack) Fresh 'N Brite Denture Toothpaste, 3.8 oz",https://www.walmart.com/ip/2-pack-Fresh-N-Brite-Denture-Toothpaste-3-8-oz/303741573
188,123174991,Colgate MaxClean SmartFoam Toothpaste Effervescent Mint - 6.0 Ounce (3 Pack),https://www.walmart.com/ip/Colgate-MaxClean-SmartFoam-Toothpaste-Effervescent-Mint-6-0-Ounce-3-Pack/123174991
189,756904117,"Crest Pro-Health Gum and Sensitivity, Sensitive Toothpaste, All Day Protection, 4.1 oz",https://www.walmart.com/ip/Crest-Pro-Health-Gum-and-Sensitivity-Sensitive-Toothpaste-All-Day-Protection-4-1-oz/756904117
190,163765338,Parodontax Complete Protection Pure Fresh Mint,https://www.walmart.com/ip/Parodontax-Complete-Protection-Pure-Fresh-Mint/163765338
191,49913249,"ARM & HAMMER Truly Radiant Clean & Fresh Toothpaste, 4.3OZ",https://www.walmart.com/ip/ARM-HAMMER-Truly-Radiant-Clean-Fresh-Toothpaste-4-3OZ/49913249
192,536227776,"Colgate Optic White Whitening Toothpaste, Icy Fresh - 3.5 ounce (2 pack)",https://www.walmart.com/ip/Colgate-Optic-White-Whitening-Toothpaste-Icy-Fresh-3-5-ounce-2-pack/536227776
193,783082879,"Firefly LOL Surprise Kids' Smile Toothpaste, Toothbrush and Mouthwash Gift Pack",https://www.walmart.com/ip/Firefly-LOL-Surprise-Kids-Smile-Toothpaste-Toothbrush-and-Mouthwash-Gift-Pack/783082879
194,531086898,"Burt's Bees Toothpaste with Fluoride, Enamel Care, Mountain Mint, 4.7 oz",https://www.walmart.com/ip/Burt-s-Bees-Toothpaste-with-Fluoride-Enamel-Care-Mountain-Mint-4-7-oz/531086898
195,744678379,"Crest Pro-Health Whitening Power Toothpaste, 4.6 oz, Pack of 3",https://www.walmart.com/ip/Crest-Pro-Health-Whitening-Power-Toothpaste-4-6-oz-Pack-of-3/744678379
196,866338008,SmartMouth Premium Toothpaste  3.4oz,https://www.walmart.com/ip/SmartMouth-Premium-Toothpaste-3-4oz/866338008
197,254262904,"Schmidt's Activated Charcoal with Wondermint Toothpaste, 4.7 oz",https://www.walmart.com/ip/Schmidt-s-Activated-Charcoal-with-Wondermint-Toothpaste-4-7-oz/254262904
198,400220351,"Crest 3D White, Whitening Toothpaste Deep Clean, 4.1 oz, Pack of 2",https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Deep-Clean-4-1-oz-Pack-of-2/400220351
199,16935625,"Crest Cavity Protection Regular Toothpaste, 6.4 oz, Pack of 3",https://www.walmart.com/ip/Crest-Cavity-Protection-Regular-Toothpaste-6-4-oz-Pack-of-3/16935625
200,202444899,"Crest Pro-Health Gum Detoxify + Whitening Two- Step Toothpaste, 4.0 and 2.3 oz",https://www.walmart.com/ip/Crest-Pro-Health-Gum-Detoxify-Whitening-Two-Step-Toothpaste-4-0-and-2-3-oz/202444899
201,629174582,"Crest Pro-Health Advanced Gum Protection Toothpaste, 5.1 oz, Pack of 3",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Gum-Protection-Toothpaste-5-1-oz-Pack-of-3/629174582
202,465518068,"Crest Pro-Health Gum and Sensitivity, Sensitive Toothpaste, Gentle Whitening, 4.1 oz",https://www.walmart.com/ip/Crest-Pro-Health-Gum-and-Sensitivity-Sensitive-Toothpaste-Gentle-Whitening-4-1-oz/465518068
203,10316814,"Sensodyne Tartar Control plus Whitening Fluoride Toothpaste for Sensitive Teeth, 4 ounces",https://www.walmart.com/ip/Sensodyne-Tartar-Control-plus-Whitening-Fluoride-Toothpaste-for-Sensitive-Teeth-4-ounces/10316814
204,26965370,Tom's Of Maine Peppermint Baking Soda Toothpaste With Fluoride (5.5 Oz),https://www.walmart.com/ip/Tom-s-Of-Maine-Peppermint-Baking-Soda-Toothpaste-With-Fluoride-5-5-Oz/26965370
205,166425880,"Tom's of Maine Antiplaque & Whitening Fluoride-Free Toothpaste, Peppermint, 5.5 Ounce, Pack of 2",https://www.walmart.com/ip/Tom-s-of-Maine-Antiplaque-Whitening-Fluoride-Free-Toothpaste-Peppermint-5-5-Ounce-Pack-of-2/166425880
206,254747556,"Colgate Total Toothpaste, Clean Mint, 4.8oz 4pk",https://www.walmart.com/ip/Colgate-Total-Toothpaste-Clean-Mint-4-8oz-4pk/254747556
207,10312168,"Crest Tartar Protection Whitening Cool Mint Flavor Toothpaste, 6.4 oz",https://www.walmart.com/ip/Crest-Tartar-Protection-Whitening-Cool-Mint-Flavor-Toothpaste-6-4-oz/10312168
208,858046241,"Colgate Total Toothpaste, Clean Mint, 4.8 oz. 3-pack - Paste",https://www.walmart.com/ip/Colgate-Total-Toothpaste-Clean-Mint-4-8-oz-3-pack-Paste/858046241
209,143808460,"My Magic Mud Activated Charcoal Toothpaste, All Natural Whitening Toothpaste, Detoxifying Oral Care, Peppermint, 4 oz.",https://www.walmart.com/ip/My-Magic-Mud-Activated-Charcoal-Toothpaste-All-Natural-Whitening-Toothpaste-Detoxifying-Oral-Care-Peppermint-4-oz/143808460
210,666267496,Tom's Of Maine Silly Strawberry Anticavity Toothpaste 3 Pack,https://www.walmart.com/ip/Tom-s-Of-Maine-Silly-Strawberry-Anticavity-Toothpaste-3-Pack/666267496
211,47932060,"Sensodyne Sensitive Teeth Whitening, True White Mint, Sensitivity Toothpaste, 3 ounce",https://www.walmart.com/ip/Sensodyne-Sensitive-Teeth-Whitening-True-White-Mint-Sensitivity-Toothpaste-3-ounce/47932060
212,364485081,Sensodyne Rapid Relief Extra Whitening Toothpaste with Flouride 3.4oz,https://www.walmart.com/ip/Sensodyne-Rapid-Relief-Extra-Whitening-Toothpaste-with-Flouride-3-4oz/364485081
213,818762042,"Rembrandt Intense Stain Whitening Toothpaste with Fluoride, Mint Flavor - 3.5 oz",https://www.walmart.com/ip/Rembrandt-Intense-Stain-Whitening-Toothpaste-with-Fluoride-Mint-Flavor-3-5-oz/818762042
214,586178344,"Crest 3D White Whitening Therapy Toothpaste, Spearmint Oil, 4.1 oz",https://www.walmart.com/ip/Crest-3D-White-Whitening-Therapy-Toothpaste-Spearmint-Oil-4-1-oz/586178344
215,578682174,"Crest Pro-Health Gum and Sensitivity, Sensitive Toothpaste, Gentle Cleaning, 4.1 oz",https://www.walmart.com/ip/Crest-Pro-Health-Gum-and-Sensitivity-Sensitive-Toothpaste-Gentle-Cleaning-4-1-oz/578682174
216,233446673,"Crest Gum Detoxify Deep Clean Toothpaste, 4.1 oz., Pack of 3",https://www.walmart.com/ip/Crest-Gum-Detoxify-Deep-Clean-Toothpaste-4-1-oz-Pack-of-3/233446673
217,216576682,"Colgate Sensitive Toothpaste, Whitening - Fresh Mint Gel Formula (6 ounce, Pack of 3)",https://www.walmart.com/ip/Colgate-Sensitive-Toothpaste-Whitening-Fresh-Mint-Gel-Formula-6-ounce-Pack-of-3/216576682
218,104484308,"Dr. Bronner's Peppermint Toothpaste, 5 oz",https://www.walmart.com/ip/Dr-Bronner-s-Peppermint-Toothpaste-5-oz/104484308
219,873805585,(4 Pack) Crest Tartar Control Fresh Mint Flavor Liquid Gel Toothpaste 6.4 Oz,https://www.walmart.com/ip/4-Pack-Crest-Tartar-Control-Fresh-Mint-Flavor-Liquid-Gel-Toothpaste-6-4-Oz/873805585
220,640110645,"Crest 3D White Whitening Therapy Gentle Care Coconut Oil Fluoride Toothpaste, Smooth Mint, 4.1 ounce",https://www.walmart.com/ip/Crest-3D-White-Whitening-Therapy-Gentle-Care-Coconut-Oil-Fluoride-Toothpaste-Smooth-Mint-4-1-ounce/640110645
