,Unnamed: 0,active_ingredients,inactive_ingredients,name,price,active_smiles,inactive_smiles,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzone,fr_phos_acid,fr_pyridine,fr_sulfonamd,fr_unbrch_alkane,fr_NH1,fr_Ndealkylation1,fr_quatN,fr_alkyl_halide,NumAliphaticCarbocycles,fr_Ar_NH,fr_Nhpyrrole,fr_epoxide,NumSaturatedCarbocycles,fr_Ar_OH,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_phenol,fr_phenol_noOrthoHbond,fr_urea,fr_Ndealkylation2,fr_methoxy,fr_lactone,fr_sulfide,fr_NH2,fr_para_hydroxylation,fr_Imine,fr_guanido,fr_phos_ester,fr_ArN,fr_furan,fr_hdrzine,fr_nitro,fr_priamide,fr_imidazole,fr_N_O,fr_imide,fr_sulfone,fr_SH,fr_thiocyan,fr_nitroso
460,92,['sodium fluoride'],"[' sorbitol', 'water', 'hydrated silica', 'peg-12', 'cellulose gum', 'sodium lauryl sulfate', 'flavor', 'sodium saccharin', 'mica', 'titanium dioxide', 'd&c yellow 10', 'fd&c blue 1']","Colgate Kids Toothpaste Pump, Maximum Cavity Protection, 4.4 ounces",$2.96 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O', 'O', 'O.[O-2].[O-2].[Si+4]', 'peg-12', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'flavor', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', '[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]', 'O=[Ti]=O', 'd&c yellow 10', 'CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[Na+].[Na+]']",134,16,45,1,2,5,0,5,37,12,64,1,36,0,0,707,7,1,11,11,0,0,1,1,3,2,3,1,5,1,1,0,0,5,1,0,0,1,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,93,['sodium fluoride '],"[' sorbitol', 'water', 'hydrated silica', 'sodium lauryl sulfate', 'trisodium phosphate', 'sodium phosphate', 'cellulose gum', 'flavor', 'sodium saccharin', 'carbomer', 'mica', 'titanium dioxide', 'blue 1']","Crest Kid's Cavity Protection Toothpaste, Sparkle Fun, 2.2 oz",$0.98 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O', 'O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'flavor', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'C=CC(=O)O', '[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]', 'O=[Ti]=O', 'blue 1']",102,17,44,1,1,1,0,1,36,13,66,1,25,0,0,533,2,2,11,11,0,0,2,2,4,2,1,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,94,['sodium fluoride '],"[' sorbitol', 'water', 'hydrated silica', 'peg-12', 'sodium lauryl sulfate', 'flavor', 'cellulose gum', 'tetrasodium pyrophosphate', 'cocamidopropyl betaine', 'sodium saccharin', 'methylcellulose', 'titanium dioxide', 'fd&c blue no.1', 'fd&c yellow no.5']","Colgate MaxFresh Whitening Toothpaste with Mini Breath Strips, Clean Mint, 6 Oz, 3 Ct",$5.92 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O', 'O', 'O.[O-2].[O-2].[Si+4]', 'peg-12', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'flavor', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC3C(OC(C(C3OC)OC)OC)COC)COC)OC)OC)OC', 'O=[Ti]=O', 'fd&c blue no.1', 'fd&c yellow no.5']",152,17,56,4,4,1,0,1,48,13,71,1,58,3,3,857,5,2,11,11,0,0,2,2,5,4,2,1,0,2,0,0,0,1,1,0,16,1,0,2,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,95,"['potassium nitrate', 'sodium fluoride']","[' water', 'sorbitol', 'hydrated silica', 'glycerin', 'cocamidopropyl betaine', 'flavor', 'xanthan gum', 'titanium dioxide', 'sodium saccharin', 'sodium hydroxide']",Sensodyne Pronamel Mineral Boost Whitening Action Enamel Toothpaste for Sensitive Teeth - 4 Ounces,$5.92 ,"['[N+](=O)([O-])[O-].[K+]', '[F-].[Na+]']","['O', 'C(C(C(C(C(CO)O)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'C(C(CO)O)O', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'flavor', 'xanthan gum', 'O=[Ti]=O', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', '[OH-].[Na+]']",72,15,29,1,1,1,0,1,21,10,37,0,23,0,0,404,2,1,9,9,0,0,1,1,3,3,3,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,96,"['sodium fluoride', 'sorbitol', 'water', 'glycerin', 'hydrated silica', 'peg-12', 'sodium lauryl sulfate', 'tetrasodium pyrophosphate', 'cocamidopropyl betaine', 'sodium saccharin', 'xanthan gum', 'fd&c blue no', 'fd&c yellow no']",[],"Colgate 2-in-1 Kids Toothpaste & Anticavity Mouthwash, Watermelon Burst, 4.6 ounces",$3.66 ,"['[F-].[Na+]', 'C(C(C(C(C(CO)O)O)O)O)O', 'O', 'C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'peg-12', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'xanthan gum', 'fd&c blue no', 'fd&c yellow no']",[],93,14,33,1,1,1,0,1,26,10,46,0,37,0,0,516,2,1,9,9,0,0,1,1,3,3,2,0,0,2,0,0,0,1,1,0,0,1,0,2,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,97,['sodium fluoride '],"[' glycerin', 'hydrated silica', 'sodium hexametaphosphate', 'peg-6', 'flavor', 'sodium lauryl sulfate', 'trisodium phosphate', 'sodium saccharin', 'cocamidopropyl betaine', 'carrageenan', 'pvp', 'xanthan gum', 'sucralose', 'mica', 'titanium dioxide&nbsp;']","Crest 3D White Brilliance Blast Teeth Whitening Toothpaste, 3.9 oz",$6.97 ,['[F-].[Na+]'],"['C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'sodium hexametaphosphate', 'C(COCCOCCOCCOCCOCCO)O', 'flavor', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'C=CN1CCCC1=O', 'xanthan gum', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', '[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]', 'titanium dioxide&nbsp;']",172,16,57,4,5,2,1,3,47,14,78,0,59,3,4,940,8,3,10,10,0,1,3,3,8,8,5,0,0,5,1,0,0,2,1,0,8,5,0,1,1,1,31,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,98,"['potassium nitrate', 'sodium fluoride ']","[' water', 'hydrated silica', 'glycerin', 'sorbitol', 'peg-12', 'tetrapotassium pyrophosphate', 'pvm/ma copolymer', 'flavor', 'sodium lauryl sulfate', 'poloxamer 407', 'sodium hydroxide', 'sodium saccharin', 'cellulose gum', 'xanthan gum', 'titanium dioxide']","Colgate Sensitive Toothpaste, Complete Protection, Mint - 6 ounce",$4.48 ,"['[N+](=O)([O-])[O-].[K+]', '[F-].[Na+]']","['O', 'O.[O-2].[O-2].[Si+4]', 'C(C(CO)O)O', 'C(C(C(C(C(CO)O)O)O)O)O', 'peg-12', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[K+].[K+].[K+].[K+]', 'COC=C.C1=CC(=O)OC1=O', 'flavor', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'CC1CO1.C1CO1', '[OH-].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'xanthan gum', 'O=[Ti]=O']",114,20,49,4,4,1,0,1,42,15,66,1,27,2,2,621,5,1,14,14,0,0,1,1,5,4,2,1,0,1,0,0,0,1,1,2,4,1,0,2,0,1,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,99,['stannous fluoride '],"['glycerin', 'hydrated silica', 'sodium hexametaphosphate', 'propylene glycol', 'peg-6', 'water', 'zinc lactate', 'trisodium phosphate', 'flavor', 'sodium lauryl sulfate', 'sodium gluconate', 'carrageenan', 'sodium saccharin', 'xanthan gum', 'titanium dioxide', 'blue 1']","Crest Pro Health Advanced Sensitive, Enamel Shield Toothpaste, 5.1 oz",$3.92 ,['F[Sn]F'],"['glycerin', 'hydrated silica', 'sodium hexametaphosphate', 'propylene glycol', 'peg-6', 'water', 'zinc lactate', 'trisodium phosphate', 'flavor', 'sodium lauryl sulfate', 'sodium gluconate', 'carrageenan', 'sodium saccharin', 'xanthan gum', 'titanium dioxide', 'blue 1']",3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,100,"['glycerin', 'aloe barbadensis leaf juice', 'hydrated silica', 'calcium carbonate', 'xanthan gum', 'sodium bicarbonate', 'potassium cocoate ', 'coconut oil', 'mentha spicata oil', 'mentha arvensis crystals', 'cocos nucifera flour', 'cocos nucifera oil', 'tocopherol', 'citric acid', 'stevia rebaudiana leaf / stem extract', 'fair trade']",[],Dr. Bronner's All-One Organic Spearmint Toothpaste 5oz,$5.02 ,"['C(C(CO)O)O', 'aloe barbadensis leaf juice', 'O.[O-2].[O-2].[Si+4]', 'C(=O)([O-])[O-].[Ca+2]', 'xanthan gum', 'C(=O)(O)[O-].[Na+]', 'potassium cocoate ', 'coconut oil', 'mentha spicata oil', 'mentha arvensis crystals', 'cocos nucifera flour', 'cocos nucifera oil', 'tocopherol', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'stevia rebaudiana leaf / stem extract', 'fair trade']",[],33,10,19,0,0,0,0,0,12,8,22,0,7,0,0,184,0,3,4,3,0,0,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,101,"['potassium nitrate', 'sodium fluoride']","[' water', 'sorbitol', 'hydrated silica', 'glycerin', 'flavor', 'cocamidopropyl betaine', 'xanthan gum', 'titanium dioxide', 'sodium saccharin']","Sensodyne Pronamel Mineral Boost Enamel Toothpaste for Sensitive Teeth, Peppermint - 4 Ounces",$5.92 ,"['[N+](=O)([O-])[O-].[K+]', '[F-].[Na+]']","['O', 'C(C(C(C(C(CO)O)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'C(C(CO)O)O', 'flavor', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'xanthan gum', 'O=[Ti]=O', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]']",70,14,28,1,1,1,0,1,20,10,35,0,23,0,0,396,2,1,9,9,0,0,1,1,3,3,3,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,102,"['sodium fluoride', 'sorbitol', 'water', 'hydrated silica', 'sodium lauryl sulfate', 'trisodium phosphate', 'sodium phosphate', 'cellulose gum', 'carbomer', 'sodium saccharin', 'titanium dioxide', 'blue']",[],"Crest Cavity Protection Toothpaste, Regular, 0.85 oz",$4.39 ,"['[F-].[Na+]', 'C(C(C(C(C(CO)O)O)O)O)O', 'O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'C=CC(=O)O', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'O=[Ti]=O', 'blue']",[],91,17,38,1,1,1,0,1,31,13,55,1,23,0,0,485,2,2,11,11,0,0,2,2,4,2,1,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,103,['sodium fluoride '],"[' glycerin', 'hydrated silica', 'sodium hexametaphosphate', 'water', 'peg-6', 'flavor', 'trisodium phosphate', 'sodium lauryl sulfate', 'carrageenan', 'cocamidopropyl betaine', 'sodium saccharin', 'sucralose', 'xanthan gum', 'titanium dioxide', 'mica']","Crest 3D White, Whitening Toothpaste Glamorous White, 4.1 oz",$3.97 ,['[F-].[Na+]'],"['C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'sodium hexametaphosphate', 'O', 'C(COCCOCCOCCOCCOCCO)O', 'flavor', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', 'xanthan gum', 'O=[Ti]=O', '[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]']",168,18,58,3,4,2,1,3,48,14,80,0,58,2,3,920,7,3,10,10,0,1,3,3,7,7,4,0,0,4,1,0,0,2,1,0,8,5,0,1,1,1,31,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,104,['sodium fluoride '],[],"Crest Cavity Protection Toothpaste Gel, Cool Mint, 5.7 oz",$1.96 ,['[F-].[Na+]'],[],2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,105,['potassium nitrate - sodium fluoride'],"[' water', 'hydrated silica', 'sorbitol', 'glycerin', 'sodium lauryl sulfate', 'flavor', 'titanium dioxide', 'xanthan gum', 'sodium saccharin', 'sodium hydroxide', 'menthol', 'red 30', 'blue 1']","Aquafresh Maximum Strength Sensitive Toothpaste for Sensitivity and Cavity Protection, Smooth Mint, 5.6 Ounces",$2.77 ,['potassium nitrate - sodium fluoride'],"['O', 'O.[O-2].[O-2].[Si+4]', 'C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CO)O)O', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'flavor', 'O=[Ti]=O', 'xanthan gum', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', '[OH-].[Na+]', 'CC1CCC(C(C1)O)C(C)C', 'CC1=CC(=CC2=C1C(=O)C(=C3C(=O)C4=C(S3)C=C(C=C4C)Cl)S2)Cl', 'blue 1']",94,15,27,3,4,3,0,3,24,10,38,0,20,0,1,520,7,0,10,10,0,0,0,0,3,3,1,0,2,1,0,2,0,3,3,0,0,2,0,0,0,1,9,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,106,['stannous fluoride '],"[' glycerin', 'hydrated silica', 'sodium hexametaphosphate', 'propylene glycol', 'peg-6', 'water', 'zinc lactate', 'trisodium phosphate', 'flavor', 'sodium lauryl sulfate', 'sodium gluconate', 'carrageenan', 'sodium saccharin', 'xanthan gum', 'blue 1']","Crest Pro Health Advanced Deep Clean Mint Toothpaste, 5.1 oz",$3.92 ,['F[Sn]F'],"['C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'sodium hexametaphosphate', 'CC(CO)O', 'C(COCCOCCOCCOCCOCCO)O', 'O', 'CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Zn+2]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'flavor', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'xanthan gum', 'blue 1']",140,21,52,1,2,2,1,3,45,17,68,2,43,0,1,770,5,5,14,14,0,1,5,5,8,8,3,0,0,3,1,0,0,2,1,0,5,3,0,1,1,1,23,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,107,['sodium fluoride '],"[' sorbitol', 'water', 'hydrated silica', 'sodium lauryl sulfate', 'trisodium phosphate', 'sodium phosphate', 'cellulose gum', 'flavor', 'sodium saccharin', 'carbomer', 'red 40']","Crest Kids Disney Junior Mickey Mouse Toothpaste, Cavity Protection, 4.2 oz",$2.50 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O', 'O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'flavor', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'C=CC(=O)O', 'CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+].[Na+]']",120,18,46,1,1,4,0,4,39,14,66,1,28,0,0,627,5,2,11,11,0,0,2,2,4,2,3,1,0,1,0,1,1,4,2,0,1,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,108,"['water', 'hydrated silica', 'sorbitol', 'glycerin', 'peg-12', 'pentasodium triphosphate', 'tetrapotassium pyrophosphate', 'sodium lauryl sulfate', 'cellulose gum', 'cocamidopropyl betaine', 'sodium saccharin', 'xanthan gum', 'charcoal powder', 'sodium hydroxide', 'blue', 'red', 'titanium dioxide']",[],"Colgate Optic White Teeth Whitening Charcoal Toothpaste, Cool Mint - 4.2 Ounce",$4.96 ,"['O', 'O.[O-2].[O-2].[Si+4]', 'C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CO)O)O', 'peg-12', '[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[K+].[K+].[K+].[K+]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'xanthan gum', 'charcoal powder', '[OH-].[Na+]', 'blue', 'red', 'O=[Ti]=O']",[],131,21,54,1,1,1,0,1,46,16,76,1,46,0,0,709,2,2,14,14,0,0,2,2,5,4,2,1,0,2,0,0,0,1,1,0,0,0,0,5,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,109,['sodium fluoride '],"[' sorbitol', 'water', 'hydrated silica', 'sodium lauryl sulfate', 'trisodium phosphate', 'flavor', 'sodium phosphate', 'cellulose gum', 'carbomer', 'sodium saccharin', 'blue 1']","Crest Kids Marvel's Spiderman Toothpaste Pump, Strawberry, 4.2 oz",$3.47 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O', 'O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'flavor', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'C=CC(=O)O', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'blue 1']",88,17,36,1,1,1,0,1,29,13,52,1,23,0,0,469,2,2,11,11,0,0,2,2,4,2,1,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,110,"['sodium monofluorophosphate', 'sorbitol', 'glycerin', 'calcium pyrophosphate', 'water', 'hydrated silica', 'xylitol', 'silica', 'hydroxyethylcellulose', 'isoceteth', '20', 'cellulose gum', 'sodium benzoate', 'calcium lactate']",[],Biotene Gentle Formula Gentle Mint Toothpaste 4.3 Oz Box,$6.33 ,"['[O-]P(=O)([O-])F.[Na+].[Na+]', 'C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CO)O)O', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2]', 'O', 'O.[O-2].[O-2].[Si+4]', 'C(C(C(C(CO)O)O)O)O', 'O=[Si]=O', 'CC(COCC1C(C(C(C(O1)OC2C(OC(C(C2OCC(C)O)OCC(C)O)OCC(C)O)COCC(C)O)OCC(C)O)OCC(C)O)OCC(C)O)O', 'isoceteth', '20', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Ca+2]']",[],149,34,65,2,2,1,0,1,60,30,78,1,49,2,2,853,3,3,29,29,1,0,4,4,5,4,0,1,0,0,0,0,0,1,0,0,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
